Iter: 000142 | Node: EQ000010 | Priority: 0.034068 | AFIR: ['300', '1', '4']
Iter: 000143 | Node: EQ000025 | Priority: 0.048060 | AFIR: ['300', '4', '10']
Iter: 000144 | Node: EQ000028 | Priority: 0.050685 | AFIR: ['300', '4', '7']
Iter: 000145 | Node: EQ000010 | Priority: 0.034068 | AFIR: ['300', '1', '7']
Iter: 000146 | Node: EQ000018 | Priority: 0.034338 | AFIR: ['300', '1', '5']
Iter: 000147 | Node: EQ000012 | Priority: 0.057405 | AFIR: ['300', '4', '10']
Iter: 000148 | Node: EQ000023 | Priority: 0.057405 | AFIR: ['300', '5', '10']
Iter: 000149 | Node: EQ000027 | Priority: 0.034068 | AFIR: ['300', '4', '7']
Iter: 000150 | Node: EQ000010 | Priority: 0.034068 | AFIR: ['300', '1', '5']
Iter: 000151 | Node: EQ000027 | Priority: 0.034068 | AFIR: ['300', '5', '10']
Iter: 000152 | Node: EQ000024 | Priority: 0.044369 | AFIR: ['300', '1', '7']
Iter: 000153 | Node: EQ000016 | Priority: 0.056419 | AFIR: ['300', '4', '10']
Iter: 000154 | Node: EQ000009 | Priority: 0.044101 | AFIR: ['300', '5', '12']
